EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
Target_ProtectionFromEnergy_Acid	SpellData	Protection from Energy: Acid	Grant the target &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Acid damage. It will take only half the damage.	Защита от энергии: кислота	Наделить цель &lt;LSTag Tooltip="Resistant"&gt;устойчивостью&lt;/LSTag&gt; к урону кислотой. Она будет получать только половину урона.
Target_ProtectionFromEnergy_Cold	SpellData	Protection from Energy: Cold	Grant the target &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Cold damage. It will take only half the damage.	Защита от энергии: холод	Наделить цель &lt;LSTag Tooltip="Resistant"&gt;устойчивостью&lt;/LSTag&gt; к урону холодом. Она будет получать только половину урона.
Target_ProtectionFromEnergy_Fire	SpellData	Protection from Energy: Fire	Grant the target &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Fire damage. It will take only half the damage.	Защита от энергии: огонь	Наделить цель &lt;LSTag Tooltip="Resistant"&gt;устойчивостью&lt;/LSTag&gt; к урону огнем. Она будет получать только половину урона.
Target_ProtectionFromEnergy_Lightning	SpellData	Protection from Energy: Lightning	Grant the target &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Lightning damage. It will take only half the damage.	Защита от энергии: молния	Наделить цель &lt;LSTag Tooltip="Resistant"&gt;устойчивостью&lt;/LSTag&gt; к урону молнией. Она будет получать только половину урона.
Target_ProtectionFromEnergy_Thunder	SpellData	Protection from Energy: Thunder	Grant the target &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to Thunder damage. It will take only half the damage.	Защита от энергии: гром	Наделить цель &lt;LSTag Tooltip="Resistant"&gt;устойчивостью&lt;/LSTag&gt; к урону громом. Она будет получать только половину урона.
Target_ProtectionFromEvilAndGood	SpellData	Protection from Evil and Good	Protect an ally against the attacks and powers of aberrations, celestials, elementals, fey, fiends, and undead.	Защита от зла и добра	Защищает союзника от атак и способностей аберраций, небожителей, элементалей, фей, бестий и нежити.
Target_ProtectionFromEvilAndGood_2	SpellData	Protection from Evil and Good	Protect an ally against the attacks and powers of aberrations, celestials, elementals, fey, fiends, and undead.	Защита от зла и добра	Защищает союзника от атак и способностей аберраций, небожителей, элементалей, фей, бестий и нежити.
Target_ProtectionFromEvilAndGood_3	SpellData	Protection from Evil and Good	Protect an ally against the attacks and powers of aberrations, celestials, elementals, fey, fiends, and undead.	Защита от зла и добра	Защищает союзника от атак и способностей аберраций, небожителей, элементалей, фей, бестий и нежити.
Target_ProtectionFromPoison	SpellData	Protection from Poison	Touch a creature to neutralise all poisons affecting it, and grant it protection against poisonous influences.	Защита от яда	Коснуться существа, чтобы нейтрализовать все действующие на него яды и защитить от воздействия ядов.
Target_Pseudopod_Ooze_Gray	SpellData	Pseudopod	Lash out with a slimy grey tentacle.	Ложноножка	Атаковать противника склизким серым щупальцем.
Target_PsionicPull	SpellData	Psionic Pull	Pull one creature or object towards you.	Псионическое притяжение	Подтянуть к себе одно существо или объект.
Target_PushingAttack	SpellData	Pushing Attack (Melee)	Pushes your target back [1].	Толкающая атака (ближний бой)	Отталкивает цель на [1].
Target_Rally	SpellData	Rally	Grant an ally [1] with a bolstering cry.	Поддержка	Дать союзнику [1] укрепляющим кличем.
Target_RangersCompanion	SpellData	Ranger's Companion	Gain a beast companion that accompanies you on your adventures and fights alongside you.	Спутник следопыта	К вам присоединяется зверь-спутник, который будет сопровождать вас в путешествиях и сражаться на вашей стороне.
Target_RangersCompanion_Bear	SpellData	Bear Companion	Summon a black bear that can endure heavy attacks and draw the enemy's attention with its &lt;LSTag Type="Spell" Tooltip="Shout_GoadingRoar_Bear_Summon"&gt;Goading Roar&lt;/LSTag&gt;.	Медведь-спутник	Призвать черного медведя, который может привлекать внимание противника &lt;LSTag Type="Spell" Tooltip="Shout_GoadingRoar_Bear_Summon"&gt;провоцирующим ревом&lt;/LSTag&gt;.
Target_RangersCompanion_Boar	SpellData	Boar Companion	Summon a boar that can sweep through the battlefield and knock enemies off their feet with its &lt;LSTag Type="Spell" Tooltip="Rush_Rush_Boar_Summon"&gt;Charge&lt;/LSTag&gt;.	Кабан-спутник	Призвать кабана, который может пронестись по полю битвы, своей атакой с разбегом &lt;LSTag Type="Spell" Tooltip="Rush_Rush_Boar_Summon"&gt;сбивая&lt;/LSTag&gt; их с ног.
Target_RangersCompanion_Boar_NPC	SpellData	Boar Companion		Кабан-спутник	
Target_RangersCompanion_GiantRangedSpider_NPC	SpellData	Shooting Spider Companion		Стреляющий паук-спутник	
Target_RangersCompanion_GiantSpider	SpellData	Wolf Spider Companion	Summon a wolf spider that can shoot &lt;LSTag Type="Spell" Tooltip="Target_Web_Spider_Summon"&gt;Webs&lt;/LSTag&gt; and Poison enemies with its &lt;LSTag Type="Spell" Tooltip="Target_Bite_GiantSpider_Summon"&gt;Bite&lt;/LSTag&gt;.	Волкопаук-спутник	Призвать гигантского волкопаука, который может стрелять &lt;LSTag Type="Spell" Tooltip="Target_Web_Spider_Summon"&gt;паутиной&lt;/LSTag&gt; и отравлять противников своим &lt;LSTag Type="Spell" Tooltip="Target_Bite_GiantSpider_Summon"&gt;укусом&lt;/LSTag&gt;.
Target_RangersCompanion_GiantSpider_NPC	SpellData	Giant Spider Companion		Гигантский паук-спутник	
Target_RangersCompanion_Raven	SpellData	Dire Raven Companion	Summon a dire raven that can fly and &lt;LSTag Type="Spell" Tooltip="Target_RendVision_Raven_Summon"&gt;Blind&lt;/LSTag&gt; its enemies.	Свирепый ворон-спутник	Призвать свирепого ворона, который может летать и &lt;LSTag Type="Spell" Tooltip="Target_RendVision_Raven_Summon"&gt;ослеплять&lt;/LSTag&gt; противников.
Target_RangersCompanion_Wolf	SpellData	Wolf Companion	Summon a wolf that can inflict devastating wounds and knock down enemies with its &lt;LSTag Type="Spell" Tooltip="Target_Bite_Wolf_Summon"&gt;Lunging Bite&lt;/LSTag&gt;.	Волк-спутник	Призвать волка, способного &lt;LSTag Type="Spell" Tooltip="Target_Bite_Wolf_Summon"&gt;броском с укусом&lt;/LSTag&gt; наносить тяжелые раны и сбивать врагов с ног.
Target_RangersCompanion_Wolf_NPC	SpellData	Wolf Companion		Волк-спутник	
Target_RangersCompanion_Worg_NPC	SpellData	Worg Companion		Варг-спутник	
Target_RecklessAttack	SpellData	Reckless Attack	Until your next turn, you have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt;, but enemies also have Advantage against you.	Безрассудная атака	До следующего своего хода вы получите &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt;, но враги также получат преимущество против вас.
Target_Reduce	SpellData	Reduce	Make a creature smaller. Its weapons deal [1] less damage. It has &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="Strength"&gt;Strength&lt;/LSTag&gt; &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; and &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;.	Уменьшение	Уменьшить существо. Оно получает &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; и &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; &lt;LSTag Tooltip="Strength"&gt;силы&lt;/LSTag&gt;, а его оружие наносит на [1] меньше урона.
Target_RemoveCurse	SpellData	Remove Curse	Touch a creature or object to remove all Curses and Hexes affecting it.	Снятие проклятия	Коснуться существа или объекта, чтобы снять все действующие на него проклятия и сглазы.
Target_RendVision_Raven_Summon	SpellData	Rend Vision	Attack a creature's eyes and &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;Blind&lt;/LSTag&gt; it.	Искалечить зрение	Атаковать глаза существа, чтобы &lt;LSTag Type="Status" Tooltip="BLINDED"&gt;ослепить&lt;/LSTag&gt; его.
Target_Resistance	SpellData	Resistance	Make a target more resistant to spell effects and conditions: it receives a +[1] bonus to &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt;.	Устойчивость	Сделать цель устойчивее к эффектам заклинаний и состояниям: она получает бонус +[1] к &lt;LSTag Tooltip="SavingThrow"&gt;испытаниям&lt;/LSTag&gt;.
Target_Riposte	SpellData	Riposte	Retaliate with a formidable strike when a creature misses you with a melee attack.	Контратака	Нанести промахнувшемуся по вам атакой ближнего боя существу могучий ответный удар.
Target_SacredFlame	SpellData	Sacred Flame	Engulf a target in a flame-like radiance.	Священное пламя	Окутать цель похожим на пламя сиянием.
Target_Sanctuary	SpellData	Sanctuary	You or an ally cannot be targeted until you attack or harm a creature. You can still take damage from area spells.	Убежище	Вы или союзник не можете стать ничьей целью, пока не атакуете или не навредите любому существу. При этом вы продолжите получать урон от заклинаний по площади.
Target_Scare_Quasit	SpellData	Scare	Lash at a creature to &lt;LSTag Type="Status" Tooltip="FRIGHTENED"&gt;Frighten&lt;/LSTag&gt; it.	Устрашение	Наброситься на существо, чтобы &lt;LSTag Type="Status" Tooltip="FRIGHTENED"&gt;напугать&lt;/LSTag&gt; его.
